author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Amazon Customer,/gp/profile/amzn1.account.AFVFSB3IXDTHIC7NY2AVFRRNVTTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 17, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Epic. That's the only word to describe this game with,Geometry Dash,Verified Purchase,17 people found this helpful,57,22,Public,6513735
Charles B Harding,/gp/profile/amzn1.account.AEN2FBXTOFZ73BPLIBCTCW2OO5XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,It is a really fun game,awesome,Verified Purchase,One person found this helpful,155,16,Public,15570011
Jeremy Ahern,/gp/profile/amzn1.account.AHPXGYHT6F5MXRUMBGJ7LUXEX4KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 27, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"This game is worth the $2, it is fun, addicting, and very challenging. The editor is really easy and fun to use. Overall, great!",Fun/Addicting,Verified Purchase,One person found this helpful,2,7,Public,57093302
Renee W. Franz,/gp/profile/amzn1.account.AEYIGP4IJMRCJOKUH74H7W7VP7MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 23, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,This game is fun and addicting 😁!,:),Verified Purchase,,6,10,Public,52087529
great challenging and a addictive game,/gp/profile/amzn1.account.AHED7D5IWQGFQLKIXEALPA6FCONQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Smithfield Richfield.  Spelled. World.  Ladbrokes. Role d dke :-/ end. World :-/ darken did then  brimstone then shkw. Ritchie. Games awesome co,jdndhdhd,Verified Purchase,,0,2,Public,69556498
gclan4,/gp/profile/amzn1.account.AFRVKONSXB2URCLV2IUBFI7TZJRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,This game is a little hard but it's still a REALLY great game!!!!So I suggest you get it,AWESOME,Verified Purchase,One person found this helpful,18,3,Public,63446815
this game has the best working graphics,/gp/profile/amzn1.account.AFHE7BFTGMBIAHLCQ3J4REZXQYHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 4, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,I'm only doing this for the icon,I'm only doing this for the icon,Verified Purchase,,86,9,Public,22041499
bacca753,/gp/profile/amzn1.account.AEDG6T3AKYUBQZFORDRYFA7C7ROQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,woo the awsomest and hardest game in the world in my opion also great graphics and keeps u playing to unlock new chwrecters awsome game fun fun play fun,woo,Verified Purchase,2 people found this helpful,10,6,Public,51215976
Amazon Customer,/gp/profile/amzn1.account.AHAIBTSZX7LUMTNVFJ4GC3VX5F4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,This would be good nothing bad. Keep up the good work RobTop Games :),BEST GAME EVER!!!!,Verified Purchase,One person found this helpful,1,1,Public,70951133
Teresa A. Foster-Deveau,/gp/profile/amzn1.account.AEQUOUQI422A6KT6X6PRVIZY25DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2017",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Awesome,Five Stars,Verified Purchase,One person found this helpful,1,4,Public,52170542
Amado Garcia,/gp/profile/amzn1.account.AF5COIMSX7PMIWMGN3Z2SXRAXE7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Best game ever,Five Stars,Verified Purchase,,18,8,Public,31906220
Amazon Customer,/gp/profile/amzn1.account.AG5HKLNHRLKXPK52EHPE6BXSKRGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,This game is really fun but at the same time it is hard,Hardest game ever,Verified Purchase,2 people found this helpful,2,1,Public,62736625
B-) :/ jg div go get tv go unofficially g f2f bc focus huh,/gp/profile/amzn1.account.AGJUO6DNLN654HEPP6LQPUAIOLAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,but its kind of hard to bet some of the lvls,I LOVE IT,Verified Purchase,,8,7,Public,60031730
Amazon Customer,/gp/profile/amzn1.account.AHV2D2WUPJ7J654BM3GHWXOAHQBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,This is the best game ever,Four Stars,Verified Purchase,2 people found this helpful,3,7,Public,26696598
Unknown,/gp/profile/amzn1.account.AEWVBQARZUDRJ5APVYW26CZHLM6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"You'll get SO addicted, so quick! Great game!",Fun!,Verified Purchase,,0,7,Public,32181026
Reviewer 912,/gp/profile/amzn1.account.AHDV2KM6V6SOUFFXT56NVUGZ3OEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Such a fun game!!!!!,Five Stars,Verified Purchase,One person found this helpful,1,9,Public,19052391
Janel E. Bell,/gp/profile/amzn1.account.AF2KOOJWKJQFQ7HPWC5LA7IWYVVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,It's game is hard but fun,cool,Verified Purchase,One person found this helpful,1,1,Public,68740075
Amazon Customer,/gp/profile/amzn1.account.AF5QUBEG4SPZCCUR6CIJMARZYHQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,It is super fun  and it does work on the kindle HDX  the levels are hard (acppt 1 to 3),awsome,Verified Purchase,,13,6,Public,55669505
gumbo,/gp/profile/amzn1.account.AHJEXDOPWF6VUKOFQYQ2KPSVCDUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Best game ever!!!!!!,best game,Verified Purchase,One person found this helpful,1,1,Public,68447486
Eileen,/gp/profile/amzn1.account.AE3X4ACJWDDZHP2B7ZVCLZZSRONA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,the best mobile game I've ever played,This is my favorite mobile game by far,Verified Purchase,One person found this helpful,20,14,Public,3474050
Tanya Roseberry,/gp/profile/amzn1.account.AE4WDHURP6KU55WYWK24CLBP47JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 3, 2018",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Amazing! The  2.0 update has changed the game entirely! Get GD!,Five Stars,Verified Purchase,7 people found this helpful,28,5,Public,29346742
Kindle Customer,/gp/profile/amzn1.account.AFHEY3S3TJBFBBDLZL5ELTEJG6VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Amazing game!,awesome!,Verified Purchase,One person found this helpful,21,16,Public,6363428
LIZ,/gp/profile/amzn1.account.AHRE7YF7NV3J7XDI2BWELBSJP6AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,I love this game !!!! It makes me feel really confident. Like I can do ANYTHING IN THE WORLD!!!!,Really Gr8 Game!!!!,Verified Purchase,One person found this helpful,22,9,Public,7415207
takes way to long to down load,/gp/profile/amzn1.account.AFJD7FIE3XMDC33XO6YYJW2RLXIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,This game is amazing the last comment was for another game I love it but if you don't like trivia games then you prob won't like it,This game is amazing the last comment was for another game I love ...,Verified Purchase,2 people found this helpful,15,6,Public,59366093
Kindle Customer,/gp/profile/amzn1.account.AGW6LI36RMQ75UVXFXZ3JLGMCXSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Amazing app,great app for children of all ages u should get ot,Verified Purchase,,12,10,Public,57119835
Amazon Customer,/gp/profile/amzn1.account.AEHTY27OM3VJKJWHJALKHQSFAL7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"Very cool game, lots to do in it",Five Stars,Verified Purchase,One person found this helpful,1,1,Public,67699363
Darin Faul,/gp/profile/amzn1.account.AHI7HQVKKJIKU77OKSZRBG6W4Y6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,I love the complexity you have to push through,love it,Verified Purchase,,2,4,Public,21131560
best game ever,/gp/profile/amzn1.account.AEGQPWC5RSODNSDEYBOX5OVSMTEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 13, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Omg,Best game ever,Verified Purchase,One person found this helpful,1,1,Public,67553502
"Lee,Aaron",/gp/profile/amzn1.account.AEBZHG7LKRDXRJ5HSJYF7GRAJHBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I now beat Clutterfunk and I got a shipBuy geometry dash now it's very cool and fun and I like hardcore games,Finally....,Verified Purchase,,0,2,Public,70834103
David McQueen,/gp/profile/amzn1.account.AETKAVEGGV6MRDUCVQYVWHYKH67Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,2.0 is boring but 2.1 is coming out and it has a spin and other cool stuf!!!!!!,2.0 is borind but...,Verified Purchase,2 people found this helpful,10,6,Public,21654898
noodle lover 403,/gp/profile/amzn1.account.AEO6EBV65SSYOFTLDCR3756NPSRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 19, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,4.0 out of 5 stars,Very fu nbut hard sometimes,fun,Verified Purchase,One person found this helpful,43,14,Public,19128689
Andrew Scott Bewsee,/gp/profile/amzn1.account.AECKYMREXTMBOTRPX2Y3XUNNXT4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,It is a very nice game. Awsome visuals and music make the game what it is. Great job robtop.,love it!,Verified Purchase,,0,7,Public,24530363
Amanda J,/gp/profile/amzn1.account.AHLGKDEKKTXUOIV4LQM4EM5UIVDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,This game is great...hours of fun,hours of fun,Verified Purchase,One person found this helpful,5,20,Public,6278137
Amazon Customer,/gp/profile/amzn1.account.AEYDJ3XVLBAK2N34DTLEZGGSSJJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Great game easily hours of entertainment. Probably not for you if you get frustrated easily.,Five Stars,Verified Purchase,2 people found this helpful,9,2,Public,58660301
margaret a pennington,/gp/profile/amzn1.account.AHCMCUUA2PXQ5HLS67LAEMAYC6NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,This game is epic. I recommend the full version,epic,Verified Purchase,,0,7,Public,59575210
Steve P,/gp/profile/amzn1.account.AHXPUGC4DF4CC57JKOH6WMLT6ZOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Fun and addicting. I am stuck playing it every day!!,So fun!,Verified Purchase,2 people found this helpful,21,9,Public,34957906
Scott Lemkuil,/gp/profile/amzn1.account.AHERMKRSBLNVC53C6RWCPHXM3WKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I love this game a lot. It is underrated a lot of times.,awesome!!,Verified Purchase,One person found this helpful,1,5,Public,4042321
Therese Marie Cyr,/gp/profile/amzn1.account.AH3V2GAGVOUG4UJEIJTA5CMQUNCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,This game is so awesome . Get it now !!!!!!!🐸🐱🆒🆕🍦🐓🐮🐮🐝,awesomeness game ever!!!!,Verified Purchase,,8,11,Public,14988119
M. McAllister,/gp/profile/amzn1.account.AH5H32CS6LZFCGNGCCRBO2TC2ZJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,best game ever!,epic,Verified Purchase,,1,9,Public,62894819
Nikita Rodriguez,/gp/profile/amzn1.account.AFPHFNU5QARMIFSRZAT3ZWTIRX5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,Best game,Five Stars,Verified Purchase,One person found this helpful,1,17,Public,35927222
Cherise Nicole,/gp/profile/amzn1.account.AG2AQOENXZNYPCM7CHAVJMUP4FZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,It is so fun and very addicting.,So fun,Verified Purchase,,1,11,Public,16236843
mom of three,/gp/profile/amzn1.account.AFNVPQYIHAGK35WIM66OYCELO7VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,This is a solid time passing game is give it 6 stars if I could,Good,Verified Purchase,,0,3,Public,68645172
Daniel Gilbert,/gp/profile/amzn1.account.AG5MSCAJNVQ4MT246SW5P4F3Y7VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,This app is one thing: absolutely amazing. I would recommend it to anyone.,If i could I'd give it 10 stars,Verified Purchase,,55,14,Public,56240721
ZG,/gp/profile/amzn1.account.AGKFVATWTDV7S5QP2WZYX4TZZ67Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 6, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,AMAZING game however it is a little bit too hard and long to complete the levels in this game but is outrageous great good job for whoever made this game it is awesome,amazing!!!!!!!!!!,Verified Purchase,One person found this helpful,2,2,Public,71257264
J H,/gp/profile/amzn1.account.AG4JTRQRMA2BT5AKUOXOYL52KA2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,I love that you can create your own levels.  The music is really awesome! I love the level called Cycles.,Good game,Verified Purchase,One person found this helpful,1,1,Public,72976777
D the Builder,/gp/profile/amzn1.account.AGH72J6GEC434BAL2QT6ICF3UBOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,This Game Is Awesome''',Awesome,Verified Purchase,One person found this helpful,62,11,Public,32398541
:),/gp/profile/amzn1.account.AFDUILEGJUSAQLJZFQ3CO5X7NSYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,This game you can listen to the music while playing to the beat!,This is Awesome,Verified Purchase,2 people found this helpful,4,6,Public,82778209
Mel,/gp/profile/amzn1.account.AEWXNAWZHGG2DXQQBFFLS6A327IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,This game is so fun and addicting. The hard levels make you more determined to beat them and keep playing.,great game,Verified Purchase,,1,3,Public,69101029
shriee,/gp/profile/amzn1.account.AE2EDJOXXSBKBMZOSO65CTMDH5PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,4.0 out of 5 stars,It is the best gameEVER☺,fun game,Verified Purchase,,1,4,Public,61845550
Joanna Ortega,/gp/profile/amzn1.account.AFCKALATBUG472BQIVS6IWUIBWFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 7, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,I just beat clutterfunk and all I have to say is that I feel special. This is a kind of game that is frustrating yet fun to play. Plus you get very cool stuff in it.,so challenging,Verified Purchase,,2,5,Public,66365097
Jeremy,/gp/profile/amzn1.account.AGR56WPODPASUXID2ONHPAU3PMNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 30, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,It's a very fun game with many many levels,geometry dash,Verified Purchase,,7,5,Public,82606811
ant,/gp/profile/amzn1.account.AGKNWT2XSCEUSKJPMSTIIHP3PAEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,4.0 out of 5 stars,May cause me a Seizure but all and all good and great geeky game over all it is good thanks robtop#guten fur alleRobots,cool game,Verified Purchase,,1,10,Public,10610018
Amazon Customer,/gp/profile/amzn1.account.AEGQGEOKMVUFEDW4W7SWYIE2BHUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2017",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,love it,Five Stars,Verified Purchase,16 people found this helpful,21,9,Public,9036268
