author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
SJ,/gp/profile/amzn1.account.AHPCNLLAAEQ33ONR3A7M2ATJ63ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,I enjoy this game.,Fun game,Verified Purchase,7 people found this helpful,2,3,Public,75194667
Kindle Customer,/gp/profile/amzn1.account.AHID7GIAZ34XZODREUFRJIAZLPNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,Just started this game! I love it! It's even better than Gardens capes!,You gotta try this game!,Verified Purchase,9 people found this helpful,9,15,Public,10067265
Kennene Franklin,/gp/profile/amzn1.account.AFS5KJBBKXTH5FRQQTJE7GGRLL3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews,5.0 out of 5 stars,This is a fun game.,Five Stars,Verified Purchase,,182,55,Public,4374849
Lori Felty,/gp/profile/amzn1.account.AFDIZ5UBHMVOXZ4GNMQ6ZLYQJ6KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,This game is awesomely addictive and has amazing graphics.,a most play,Verified Purchase,,2,8,Public,43821465
Mel Marie,/gp/profile/amzn1.account.AG663CCVO262CSFBXEV2CBMHBOVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,Love this game!,Fun & Interesting,Verified Purchase,5 people found this helpful,3,4,Public,61472442
waygin1,/gp/profile/amzn1.account.AH6PP5WVAMDGEUNK6FC2PRLZUHQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,4.0 out of 5 stars,It was fun to just work through it.,Four Stars,Verified Purchase,4 people found this helpful,18,20,Public,25360236
Kim,/gp/profile/amzn1.account.AEMWEA42RKGIUSNN26FDGIMRMJVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,I love this game. And Austin is so funny,Austin,Verified Purchase,One person found this helpful,8,29,Public,9068027
Ramon Nava,/gp/profile/amzn1.account.AHW3XV7DZTRTE4TAWYWGY7Z6PVDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 23, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,Love this game. Can't stop playing it,Homescapes,Verified Purchase,One person found this helpful,2,2,Public,69989460
Kindle Customer,/gp/profile/amzn1.account.AFZ6EA5X7HKVMIFIUWQ4RMLGCFJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,Shame you have to purchase coins to get to the next level. Or play so long they finally just help you.,Great game to play.,Verified Purchase,4 people found this helpful,3,2,Public,42015182
Erica B,/gp/profile/amzn1.account.AHSTZXVJJ3Z2ELTHTX57BRQ356WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,4.0 out of 5 stars,Enjoyable game. New updates are good.,Fun,Verified Purchase,,11,20,Public,25371209
Amazon Customer,/gp/profile/amzn1.account.AG2SFH6PT7VW2RBYUHCBRVUMCAIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,4.0 out of 5 stars,Fun game,Fun game,Verified Purchase,4 people found this helpful,1,6,Public,33840828
Amazon,/gp/profile/amzn1.account.AFO5IUNWB7RRRNKA4ZGRGO3X7I5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,3.0 out of 5 stars,Need's to be able to play without friends.!!,It's okay,Verified Purchase,7 people found this helpful,12,5,Public,34933993
Rozo A.,/gp/profile/amzn1.account.AGD22AVXICJNT3K47466455NXATA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,"This is my choice of entertainment to relax from work. I recommend playing if you love puzzles, interior design a a decent storyline.Way better than landscapes. I admit some levels are annoying but once you have the infinity hearts for a coupe or a few hours it doesn't matter.",Highly addictive,Verified Purchase,One person found this helpful,127,91,Public,691735
dparker,/gp/profile/amzn1.account.AG7YRYCKUDLUFWFCLS7T2K3YIDCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 21, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,3.0 out of 5 stars,"Fun game, but you have to wait or pay to play.",Fun but not a binge game.,Verified Purchase,17 people found this helpful,22,4,Public,34992575
Lisa,/gp/profile/amzn1.account.AHUZO7YEWUYVHE5QRRS6YTR7F4QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 3, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Enjoyable and different. I love the storyline.,Fun,Verified Purchase,4 people found this helpful,31,34,Public,10435664
Evansne,/gp/profile/amzn1.account.AFNWCSKNUCNXLYCD5L5K4EDPJUMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2019",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Fun!,Great app!,Verified Purchase,10 people found this helpful,336,111,Public,83028686
Kindle Customer,/gp/profile/amzn1.account.AH2CBUEMS3B43CVJH6FEGE5UK57A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,As with all Austin's games this is great. Lots of variety and just enough challenge. I recommend this game.,Very entertaining,Verified Purchase,10 people found this helpful,117,13,Public,2269013
Kindle Customer,/gp/profile/amzn1.account.AF6UECSAAFBQJI5FCD3ZCXTVE2XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 3, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Fun game with a bit of a story to be different.,Helps time to pass quickly!,Verified Purchase,16 people found this helpful,113,105,Public,590139
Lauri D.,/gp/profile/amzn1.account.AF5GQEA7ZBRZHFVSY4XDHCR3NNQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 22, 2020",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,4.0 out of 5 stars,"One of 2 mansion games I play. Love the little storyline & characters. Also can get on a team which makes it competitive & helpful, especially when u win coins from tournaments. Fun game to play",Don't need money to move up levels.,Verified Purchase,5 people found this helpful,32,4,Public,83184564
Victoria,/gp/profile/amzn1.account.AG33FO2KV57Z22PDCPH6R33JAN6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,2.0 out of 5 stars,"Loved this game at first, but since finishing 1st floor, has gotten extremely boring.  Set up for you to spend money, and too much time wasted on stupid stuff like cake baking contests and answering doors.  Have now moved to garden.  If I wanted to garden, I'd be playing Gardenscapes.  Wanted to decorate a house, so getting rid of this boring, expensive game.",Fun at first,Verified Purchase,3 people found this helpful,15,4,Public,82530534
Amazon Customer,/gp/profile/amzn1.account.AEVTQFUI5OPTBWCFPRALNISDVD6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 1, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Easier to get prizes than gardenscapes. Lots of fun,Addicting,Verified Purchase,6 people found this helpful,22,22,Public,1852699
Berta M,/gp/profile/amzn1.account.AHOTVXWZFDZBK7T2B7QHSUJNHEXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Love this game. Like the idea of decorating.,Love Homescapes,Verified Purchase,4 people found this helpful,80,105,Public,1395834
Ann story,/gp/profile/amzn1.account.AGNLHZVKB2KIEUTRBM5YIXZJNZZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Very fun and entertaining game.,Fun game,Verified Purchase,5 people found this helpful,6,1,Public,55310117
Manina Jessica adkins,/gp/profile/amzn1.account.AGVEWCGLA2ICP3OY5WNWCUGMBUVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 12, 2021",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,EASY TO USE. VALUE FOR MONEY,LOVE my HOMESCAPES,Verified Purchase,4 people found this helpful,10,14,Public,
Israel,/gp/profile/amzn1.account.AF7APPTAJY5ALN6EPIWEQPB3GLAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2019",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,2.0 out of 5 stars,"In the beginning the game is fun and easy but very fast it changes, I love to play games to unwind at the end of the day but this is complicated to advance.  I thought it was just me, but my daughter says the same thing.",Lighten up...its only a game!,Verified Purchase,16 people found this helpful,17,6,Public,10849520
Mary R,/gp/profile/amzn1.account.AEPZEAYBBDTDCAGASXBMZZHFUNDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 21, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Great game. I've been having a lot of fun playing it.,Fun game,Verified Purchase,20 people found this helpful,473,161,Public,36628
mud,/gp/profile/amzn1.account.AFEBGFFBQVIO6OWWA35SQ5DIYH4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 28, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,1.0 out of 5 stars,Just another money stealing game all about how many coins you can buy and spend will not fall in this trap again,Money monster,Verified Purchase,6 people found this helpful,8,7,Public,55431328
David O'Brien,/gp/profile/amzn1.account.AGDTGJ6TCZBII6225PEIUS73EXBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,3.0 out of 5 stars,It's fun to build the rooms. But some levels are impossible to complete without boosters. Levels with soap bubbles are especially tricky.,"Fun, but boosters a must",Verified Purchase,5 people found this helpful,118,17,Public,44958901
bruce w.,/gp/profile/amzn1.account.AHZY7VI23KN6II5FSL7LMJ74YIGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Fine,Five Stars,Verified Purchase,,2,8,Public,56810095
Nicole,/gp/profile/amzn1.account.AEPB3IQPO6KXENPWZUJTW6BVQHMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 1, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,3.0 out of 5 stars,"I enjoy this game a lot especially since I get to choose the decorations. What upsets me is I'll purchase coins and sometimes I will receive them late when I needed them to beat a level, or worse I won't receive them at all. Plus the hard levels can take me days to complete and I only get 1 star. I would prefer it if they would at least give 2 stars like in GardenScapes.",Fun but aggravating at times,Verified Purchase,21 people found this helpful,22,4,Public,41332158
Sheena.,/gp/profile/amzn1.account.AGSOZ2D6223AJBDYXSOOD637MXNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2019",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Great game,Cool 😎,Verified Purchase,5 people found this helpful,6,2,Public,44973315
Kindle Customer,/gp/profile/amzn1.account.AEKWTKTIL56SLQKZBY6PWTGY3DLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,4.0 out of 5 stars,"Can get frustrating at times, but what game doesn't?",Lots of fun,Verified Purchase,,24,4,Public,18444149
Rose R,/gp/profile/amzn1.account.AG43CSGTLUFZK4HMOJ3H7KYGUFMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,I really enjoy this game!!!!!  Its fun !!!,Fun  game,Verified Purchase,13 people found this helpful,15,6,Public,28675224
Anita,/gp/profile/amzn1.account.AFCQIOTTWIDEHKFQ6OPGV7F5CD2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Loving it better than Gardenscapes!! Thanks playrix!,Awesome lil game!,Verified Purchase,4 people found this helpful,53,53,Public,4092285
Kelly,/gp/profile/amzn1.account.AHFXRHVQS7M26P7BU66DTNWBIJYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 28, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,I need more stars,Wow,Verified Purchase,One person found this helpful,2,2,Public,42367813
Mimi P,/gp/profile/amzn1.account.AFN3NDVOHA6PWM2FPDPKGKOLP4CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,Love playing it but some levels are ridiculously hard,Fun and frustrating,Verified Purchase,5 people found this helpful,40,13,Public,23399183
Kindle Customer,/gp/profile/amzn1.account.AF7BJCA7VMLE6HM27EWRHTJH3SFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,Love the game but wish that some of the harder levels offered more than 1 star.,Fun and addicting game,Verified Purchase,,2,3,Public,55684661
Amazon Customer,/gp/profile/amzn1.account.AGXPWWGYXQ5YRL2W27UXLDKKBLEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,This is a very challenging and entertaining game. I can't wait to get to the next level to be able to redecorate the next area. I absolutely love it!,Homescapes,Verified Purchase,4 people found this helpful,82,13,Public,8734003
Senior Citizen,/gp/profile/amzn1.account.AGJKXHKEQJRAUP77ZDLRTLNVVHBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,What a fun site! Enjoy fixing the house.,Fixing The Family Home,Verified Purchase,7 people found this helpful,16,3,Public,36130972
Mrs. Brooks,/gp/profile/amzn1.account.AHUZMKLWLRDX3ZJUIFTLM7ZZJAPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2019",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Nice,Nice,Verified Purchase,4 people found this helpful,421,58,Public,131921
GF,/gp/profile/amzn1.account.AHYXHPCT4IW5BQGQ5XLUPXJRFBBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,Still enjoying this!,Fun and friendly,Verified Purchase,,37,7,Public,12325598
Chrick,/gp/profile/amzn1.account.AGENBX5CSMLQKYOPJNIOIBNHNUMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 11, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Addicting and fun.,Love it,Verified Purchase,6 people found this helpful,1099,608,Public,2739328
dennis l merritt II,/gp/profile/amzn1.account.AGGXRBR64KHYIMYNDN6QRXPY3LRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,Slow to progress,Kinda hard,Verified Purchase,2 people found this helpful,207,32,Public,3017721
Kindle Customer,/gp/profile/amzn1.account.AH5D3RQ7KQPHWZZUGNPJSIFC5AMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,So much fun redesigning the house,Awesome,Verified Purchase,,20,3,Public,44790586
Amazon user,/gp/profile/amzn1.account.AESZSEPSUPUTLFZTZPBJZ2GDWLFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Great g.ame☺,Entertaining,Verified Purchase,,6,9,Public,28592532
renick1,/gp/profile/amzn1.account.AHYRMM6G26RVYBWHQNQHCZNNBR4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,Got tried of playing always out of games. .  Want you to keep buying coins.,Three Stars,Verified Purchase,15 people found this helpful,64,17,Public,893224
Hiitsmedada,/gp/profile/amzn1.account.AHNSQIZECRASI7SFKCSR3CLLXC7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Love this game. Keeps me entertained on lazy days. I wish completing tasks didn't need some many stars but its okay, I still enjoy playing.  I love playing on the weekend when there's more opportunities to get timed unlimited changes and more ways to get extras. The story line is corny but there's a skip option so you don't want to read it. I'm there mainly for the game and second to decorate the rooms.",Passes time,Verified Purchase,6 people found this helpful,23,30,Public,10406128
Patricia,/gp/profile/amzn1.account.AGB6YTX3M3DJIY7EOLGZQKGQ4MGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"This game is very challenging and rewarding and good ,love it",Great 👍game,Verified Purchase,,75,53,Public,83428455
GLORIA,/gp/profile/amzn1.account.AFVA6NDXPZCIGJ5EIHNHFUPKYONQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,Very entertaining,tons of fun,Verified Purchase,One person found this helpful,4,4,Public,58306101
Kindle Customer,/gp/profile/amzn1.account.AERTFUKBN2ZB5KGCRL5DEP6XWHMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2017",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Wonderful graphics and challenging levels.  It is well worth it for avid gamers.,Worth it,Verified Purchase,6 people found this helpful,2,1,Public,62603738
Kindle Customer,/gp/profile/amzn1.account.AGCC2ZYZJO2P6Z6NXZUY74AW6EOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,Watch out! You may find yourself totally immersed in this fixer upper. Love it.,Addictive!,Verified Purchase,,7,5,Public,67757566
Emily,/gp/profile/amzn1.account.AGXOT67QWBVJDZCYE4DJA5IXBTFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,"For some reason this game won't load! Please fix this I really want to play it, I will add the last two stars",Help!!!,Verified Purchase,3 people found this helpful,5,2,Public,55159723
IRENE C WHITE,/gp/profile/amzn1.account.AG6QDSF3CCNKVJGADRTWKB6B63AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 8, 2019",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,1.0 out of 5 stars,Don't understand it.,Hard to understand,Verified Purchase,,673,128,Public,364373
Nerdgirl,/gp/profile/amzn1.account.AFTFOVGWKN7MH6FZTQRWG2BZIQPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2018",0,,https://www.amazon.com/Playrix-Homescapes/product-reviews/B0739V781Z/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Fun game to play on a rainy Saturday.,Fun times,Verified Purchase,,1,7,Public,22272614
