author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Peejay,/gp/profile/amzn1.account.AEUJNBRP63SAMZQXTSJ2R3JJKHXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,Purchased to donate to the food bank.,Very good product and price,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,951931,44,106,Public
Noreen Kellner,/gp/profile/amzn1.account.AESGM5JAYOJRQ7GFIHKDSDXH2X4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Had the flu and lived on this soup for a week.  Taste is great and hot soup just hits the spot when sick or on a cold day.,Nothing like Chicken Noodle Soup when you are sick.,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 6)Verified Purchase,,476784,457,277,Public
Rebecca Hatfield,/gp/profile/amzn1.account.AF4VBE5YU2PO5RJGTRM7MF2LX3GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Great value fast shipping,Will buy again,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,,701192,9,129,Public
sugar cupit,/gp/profile/amzn1.account.AH76HW2SB57DZFBB5FSXJWL3QNJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,luv this over hamburger,Good stuff,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,2105776,4,46,Public
Amazon Customer,/gp/profile/amzn1.account.AGYPJ4IEVPAKAQQHN2XGJGBY5FTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,It’s soup. Buy it.,Tastes great buy it,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 6)Verified Purchase,,1059287,34,69,Public
Brandi and Jason,/gp/profile/amzn1.account.AHY3OVS4HYNTUETKTWFGYADL2WJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Great soup at a price than anywhere else. We will be keeping this on our subscribe and save. Thank you Amazon and Campbell's.,"Packaged well, great value, convenient",Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 6)Verified Purchase,One person found this helpful,171551,252,138,Public
Ramonique Cummings,/gp/profile/amzn1.account.AFXYZ23GNLPHUIXWJYUWGLZWB3KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 1, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Always consistent,Chicken noodle soup,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 6)Verified Purchase,,2531060,4,73,Public
Exercise Your Manners,/gp/profile/amzn1.account.AE2QDCGS7SPJK7RFB3MX6UMJ5ZXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 31, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,2.0 out of 5 stars,"Several cans were dented, and sticky. I had to throw out several cans, due to dents.",Shipment.,Flavor Name: Chicken VegetableSize: 10.5 Ounce (Pack of 12)Verified Purchase,,6614632,5,22,Public
F. Madsen,/gp/profile/amzn1.account.AFHZ5OH7FQCXUO5RH6C4Q6Z4YRMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"No Complaints. Happy with purchase, Would buy again.",All good,Flavor Name: Bean with BaconSize: 11.25 Ounce (Pack of 12)Verified Purchase,,572251,45,199,Public
miamiladybug,/gp/profile/amzn1.account.AH5JQQKDFYFPB5UZN7DMFITV66WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 1, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,Love the product - don’t love the delivery (middle of my driveway 🤔‼️,Love Amazon -  sometimes deliveries not good.,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,9372,562,587,Public
TJ,/gp/profile/amzn1.account.AEXPGZBYYORAAKQ5HRI7UG645BWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"I used to eat this as a kid and havent had it in 25 years. Decided to get some and its a great as i remember. Nice and smoky. Lots of beans, creamy broth. Good stuff.",Childhood memory.  still good,Flavor Name: Bean with BaconSize: 11.25 Ounce (Pack of 12)Verified Purchase,,249402,135,102,Public
Janet,/gp/profile/amzn1.account.AGRGAOUHLI4UUVU7GZOZDK6CA6OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,A very good value.  This is hard to find in my area and when you do it will cost up to 2.09 a can.  So much easier now to buy a case from Amazon.,good value,Flavor Name: Chicken GumboSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1226834,52,48,Public
TC,/gp/profile/amzn1.account.AFTFRMQO3VDDHG2SA5K3AYWZL6VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"Came in a great sealed container, on time. Good price and great flavor! Will buy again!",Chicken noodle soup,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,4462663,5,47,Public
Jodi Forristall,/gp/profile/amzn1.account.AEHLKGHE3RPXAZISET7CLEL374UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"Love product, but hard to find. Expensive",Expensive,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,3091691,4,92,Public
T.English,/gp/profile/amzn1.account.AF3MSUDR3HRW6ZKMPBJ6O26PIJUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,My kids love this soup! It’s so affordable on Amazon.,Yummy!!!,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,2758354,3,49,Public
ronald m.,/gp/profile/amzn1.account.AGKLM4F67RXDZI4SN2J2KKND5E6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,I have eaten  cambell's chicken noodle soup since I was a kid. I am now 83 and it is always available in my home.,It's a meal that fills in anytime............,Flavor Name: Double NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,9754993,1,6,Public
Granny,/gp/profile/amzn1.account.AHIXRA4SZKW3RDY6LKTVDOGNVRNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,I was gone visiting when my brother called and said he was sick.  I felt bad I wasn’t able to do anything for him. Then I had the idea I could have Amazon deliver soup to him.  Thank you!,Timely delivery.,Flavor Name: Chicken with RiceSize: 10.5 Ounce (Pack of 12)Verified Purchase,,10986185,0,9,Public
Sakura Castiel OGrady-Elliott,/gp/profile/amzn1.account.AF6JWB6LY25VLTHBSDY6AE6JLCQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,1.0 out of 5 stars,Tasted horrible!!,Campbells chicken noodle,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,1535058,231,415,Public
Thomas N.,/gp/profile/amzn1.account.AE7MFRVG2MUEMQKKFKQJGZXSXEBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,2.0 out of 5 stars,Half of the cans were dented not in the same as pictured,CANS DENTED repacked,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,,7582084,1,33,Public
Linda Carroll,/gp/profile/amzn1.account.AGWBOS2F75Z5TXNTJXR3HCMEROJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"This is one of my husband's favorite soups and I was regularly purchasing it from one store.  That store stopped carrying it, so I started buying it at another store and they too dropped this soup.  It was so easy just to order it and there it is at my door.  No problem buying 12 cans at a time, because it won't last us that long.  I plan to order my husband's soups this way from now on.",This product is getting harder to find at local grocery stores.,Flavor Name: Chicken VegetableSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,5948869,7,5,Public
N/a,/gp/profile/amzn1.account.AE25PHP2O3USYDPR3HYKCMVEA7YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 17, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Tastes good fast shipping,Fast shipping,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1594213,4,151,Public
Amazon Customer,/gp/profile/amzn1.account.AEHHL7HIP2XEMNBRO4HC4B5ETUCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2018",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"So glad someone let me know this was available on Amazon. Used to use it a lot years ago for sloppy joes, and then all stores in my area in California stopped carrying it. Recipe is in the older Betty Crocker cookbook (a gift in 1974) and we loved them. I need to reorder very soon!!",So glad someone let me know this was available on Amazon,Flavor Name: Chicken GumboSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,2556361,19,27,Public
Skeeter,/gp/profile/amzn1.account.AGN6TEY5JECPBZMN5F4PGVQU73BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Great soup.,Great soup,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,3321316,7,58,Public
Diesel,/gp/profile/amzn1.account.AHF2XO6ORWSTAU2KNK3LIC3PJ4XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Its warming inside when its cold.,its like when I was a kid,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1545178,64,508,Public
Rodonnell,/gp/profile/amzn1.account.AEFCMRMLY5ERUF2LACV2V5RMW6RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Just added some chopped ham and it's like home-made.,Great taste and really satisfies.,Flavor Name: Bean with BaconSize: 11.25 Ounce (Pack of 12)Verified Purchase,,2434202,84,298,Public
Diamond Smith,/gp/profile/amzn1.account.AF3UDZHH2OZPJXF2XXJX6PBX4W5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 20, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,Great product! Flavor is always the same and packaging keep my noodles fresh!,I pick Campbell’s,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,4678640,4,22,Public
Red.1.of.1,/gp/profile/amzn1.account.AG6ACPBTB5CEX2YVPBAVPTMM5LXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,3.0 out of 5 stars,Not even close to the real thing,No different than chicken noodle soup,Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,,11834,8,39,Public
Terry Jean Nichols,/gp/profile/amzn1.account.AHD75U33FVJBY3AP2TAMXD2CERZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,We were able to buy a quantity of soup at one time. Campbell soups are always good,availability,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,,34352481,9,62,Public
Harriet D. Brewster,/gp/profile/amzn1.account.AF4DBZ7T4OENCLKF6JQ6QFO3RB4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,My favorite store purchased soup & cant find it in supermarket. I think the flavor has gotten better, it has a beefier taste. Highly recommend this soup to everyone.,Delicious Soup,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,16705785,22,18,Public
Da Lowrider,/gp/profile/amzn1.account.AG57QO65E3AWDEQJSB664KDVGO5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 6, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Been eating Campbell's soup for years.  Likely will continue to do so.,Yep .. it's mm mm good.,Flavor Name: Chicken & StarsSize: 10.5 Ounce (Pack of 12)Verified Purchase,,233185,440,665,Public
James P.,/gp/profile/amzn1.account.AGXJRRYQUIBOUELJUUUSHBJTCGAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,"Can't beat Campbell soup,especially at this price.",Fast delivery,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,9090962,1,24,Public
Wayne Marshall II,/gp/profile/amzn1.account.AGTLKV2LJQFXAEHZ3J2CST6RTYHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 26, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Very good,Awesome,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,1575932,0,64,Public
Marjorie & George Agee,/gp/profile/amzn1.account.AG47ZWPZPI5FYTFYHDJOPSB5VV2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,2.0 out of 5 stars,I recently received a 12 pack of Chicken Won Ton soup which had seven dented cans apparently assembled and shipped  from the manufacturer in that condition. Are they safe to eat?,Dented cans,Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,,2944897,2,10,Public
monte,/gp/profile/amzn1.account.AHIXKE66KX3GPNRIPEPOVO73QWUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Just open a can and eat it cold on a hot summer day,I've been eating Campbell's soups for over 75 years,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1046412,50,120,Public
Michael P,/gp/profile/amzn1.account.AEC7EZSF6DGTC5V7H7FQ54B5FAMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Taste great worth the money,Taste great worth the money,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,5425095,5,106,Public
Terry stephens,/gp/profile/amzn1.account.AE32JEKPYTHZWHJBLHGORWS7J4WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,Overpaid,Overpaid,"Flavor Name: Light, Chicken with White & Wild RiceSize: 10.5 Ounce (Pack of 12)Verified Purchase",,95492,4,96,Public
Marcia,/gp/profile/amzn1.account.AGZI6J4YANVNP74DJ6RNBXFEK44A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,1.0 out of 5 stars,The packs of soup expired 3-2019. Wtf,Expired products. Wtf,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,5004773,6,70,Public
Julie,/gp/profile/amzn1.account.AEN66SRYAPNI3MQWWLO5WYMOH5QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 31, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,5.0 out of 5 stars,Great value,Will buy again,"Flavor Name: Light, Chicken with White & Wild RiceSize: 10.5 Ounce (Pack of 12)Verified Purchase",,1156351,8,145,Public
Lawrence R. Dotson49,/gp/profile/amzn1.account.AGERBLVYU2U5BC7J2BPEBKCUZV4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews,4.0 out of 5 stars,Use for lunch!  Good protein!,Good value!,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1308057,6,39,Public
kaotic,/gp/profile/amzn1.account.AFZKSPRB7AEDVXANTHS7LZGZJROQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Do dents,Fine,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,,84329269,77,396,Public
David Allen,/gp/profile/amzn1.account.AFWCARIZUGTS7M7RAV4PCT3RTHFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,3.0 out of 5 stars,"Noddles in the soup are not the same as years past definitely not as good, not much chicken",Noddles in the soup are not the same as years past,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,2483910,13,33,Public
Cricket,/gp/profile/amzn1.account.AFPS4KOGS7BCR7KG2L4ETYN3YYHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Great for recipes!,Great Flavor,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,6222575,36,207,Public
Rose LaTea,/gp/profile/amzn1.account.AFP4WIJ4D6SFX4WPFNBCSWVQBRGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,The best soup,Amazon is the best,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 6)Verified Purchase,,2685564,3,43,Public
Marlene,/gp/profile/amzn1.account.AGIFVHJ7T7SEU63ZMFTNQHG4YCDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,A great product at a great price and delivered to my doorstep.,Great,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,1162413,10,28,Public
tina parent,/gp/profile/amzn1.account.AEA75NOSBJFZYCVAWACZH7YOMWVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"So glad to get the original style chicken and stars, it's the best!",Original!,Flavor Name: Chicken & StarsSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1002912,3,30,Public
