badges,page_url,ranking
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGM5CGZONNYQB3RJDIY6XREJPMEQ/?view=visitor,1702940
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AECDK6AOLA4JCGPZNGPSXGVBYBLQ/?view=visitor,360560
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFEXYD26S6KF24UFCPOHG3SGKE5A/?view=visitor,31003
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF4MBIPAMXZDIE36SDALXAKMAY2Q/?view=visitor,4565910
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEDTBMMWZHQGRQNWEPLAOD2UAMWA/?view=visitor,2374594
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEIDQCOJKXBZ4QKO7KYB47CHC44A/?view=visitor,489760
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGZOSNDY2YJ3HHRZ4KJW7M6JVQTA/?view=visitor,8142902
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGCHCGHSRRQBSH6N6OUXZUKBFMPQ/?view=visitor,2834309
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFMNT57VOJL5RBXDOIFMO6XEFP4Q/?view=visitor,1349396
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEKO5L3JY574N4KGE7MCOP56Y3VQ/?view=visitor,3114620
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEUDZQDVSZYCHEXQSXLB6NWQTMHA/?view=visitor,5128
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEMC7VF3NSSLZGQBCY4QI6M3LUUA/?view=visitor,5751213
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE3LYR4L7Z5FD2PZXBL57NPWPEUA/?view=visitor,2946767
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHMTKUKHJNWTQTIPAEY4S4SN54PQ/?view=visitor,81802
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEK25B7LV4J2J4QXJZHPJG4QH5UA/?view=visitor,3087412
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGTEGL2KKAKZFJZDPPXJOKEW5IMA/?view=visitor,187046
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGHW74HE7Q2E6G74R3RBZWHIYQRQ/?view=visitor,7761531
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFXBDE3IHQNFBHXWUR3JIOVNDVGA/?view=visitor,2535861
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF4YNOPFYNJDAKRJTAKFRG2K7AGA/?view=visitor,229264
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFMWN7M77NWYXYRRSNXZRMSSPCHA/?view=visitor,90189
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGULPK57VMYOJ3FFR47BI2IRNVFA/?view=visitor,1719584
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEL62CAR2FUVL63DVZRNN2WY3MPQ/?view=visitor,3744890
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHDRSZSVCG5SXQMDXWHEN4GAMB3Q/?view=visitor,84157440
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEHXLDJXIZG2S5ZFUNKKJD543ZXA/?view=visitor,51165
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGGNZUMDM47YSE6MXIMIQNDVHO2A/?view=visitor,2674360
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGPPAIF4X4KBBOFNO4F5ZAJPQV2Q/?view=visitor,52791
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE2IF5YOMT44D4LYBBAZPRAQ3BHA/?view=visitor,463258
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGULLPTGBHZNFYHJHMGWTJIK7WRA/?view=visitor,3489291
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFNCE2RMMOLKUDAUKBCHJIKVN4ZA/?view=visitor,619230
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEKXFIOI7QUUSNY56EKSCWKWZN3Q/?view=visitor,239050
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHD5Z7A2JTI7J4ZHTJSMB76J3XKQ/?view=visitor,669481
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AENH6LSB6BM7XLPEYUL43WBOD6JA/?view=visitor,183
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFGVEKGMMA5NBEIWITTB7KBDKPKQ/?view=visitor,1244878
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHH5GH2USQDMJI7X4ZQXEGISYI4Q/?view=visitor,5498861
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHAHSI7RDOCB3BIDWWN3UWRIH4UA/?view=visitor,3384152
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE3X72VZ6BKRZHZJ2MJBGJZFQM3A/?view=visitor,162225
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGZH2XO7LFWXFYM5GYMRFNQABAIA/?view=visitor,310557
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH2ZMCK6R7JEXDDK4VYSZAVMBJWA/?view=visitor,8211170
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFPNU76ME4UCPSY4JASC2T37QV4A/?view=visitor,2735882
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHNYL7FXLJDVPFW63GVHCNJMUXPQ/?view=visitor,1761607
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHAWTAM2SM2NL5ZHUH7FGNYDUA4Q/?view=visitor,2020756
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGFGUMCQ2XEEBJHSMYBUJ6TP3RSA/?view=visitor,1204894
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGR4X73N7MU7KPU2EBFBL4JBXKAA/?view=visitor,8126
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFVHMRQTUY7SIYCKVLQY6NLEYU6Q/?view=visitor,3908511
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHP6J5YNI547NXCACW7OBY5Y3O5A/?view=visitor,1179766
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFNECFG5H5WVRJQGUWJ4WVJK6JWA/?view=visitor,121937
