author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
ColinB,amzn1.account.AG472M3LILSPG63INW3WHYK7N4IA,"Reviewed in the United States on January 27, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"Got it on a dip downto $20 and super worth it. Have owned it on PC since the Alpha, my son and I now play on Switch together all the time. A life long enjoyment to have with him, much like Legos were for me",Classic,Verified Purchase,,14,31,Public,2181161.0
Elen Glen,amzn1.account.AF27EU7VUKO54QRIYXAY35LPTTOA,"Reviewed in the United States on October 19, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"My son ordered vecause of low price. Whenever we got it it was only 1  minecraft mario game and nothing interesting. But it was too late to return it, because he destroyed the box. He cried couple hours, but it is an experience",Read before you but,Verified Purchase,,21,34,Public,1355061.0
Kroh Lykwoh,amzn1.account.AGABKTQEEIOTU6L5BJ5VF5UGYGTA,"Reviewed in the United States on March 22, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"Awesome buy, it comes with the Mario world/texture pack plus a bunch of Mario skins plus monster skins! Best Minecraft for a console!",Great game for kids and adults alike,Verified Purchase,2 people found this helpful,64,69,Public,628836.0
Karyn C,amzn1.account.AGTHLVO5FBO5ZNNPHAI7M6TWAZ3Q,"Reviewed in the United States on March 13, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Arrived quickly.  Love the game play and imagination that goes along with it.  Much preferable to many other games.  Online multi-user is nice to play with friends from afar.,Great Game-Lime Electronic LEGOS,Verified Purchase,One person found this helpful,3,16,Public,9355984.0
NW,amzn1.account.AHRW55ANZQKVS3MVLMMPNYZ5IPPQ,"Reviewed in the United States on September 18, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Arrived in excellent condition and earlier than expected. Way better and different than my old xbox one version. Super Mario blocks and music add on!  Better graphics!,Great new Minecraft classic is improved! Arrived early,Verified Purchase,,123,134,Public,157749.0
Belle Phillippi,amzn1.account.AE7XS6EGSH3OXLL42VDMUSGTPWTQ,"Reviewed in the United States on March 24, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Two greatgrandkids have Switch gaming systems and numerous games. Minecraft is by far the all-time favorite. I  am amazed at the worlds they build. It takes quite a bit of brain power.,Minecraft,Verified Purchase,,7,48,Public,2964039.0
Adam Abdelmegid,amzn1.account.AFHMKI25XV5KPJ4LVMXP4GGS2N3A,"Reviewed in the United States on December 4, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"It’s Minecraft on the switch, buy this! You can play with people on Xbox and with your friends on pc if they hop on the windows 10 edition",Amazing,Verified Purchase,One person found this helpful,5,26,Public,5644956.0
Adrianna Freytes,amzn1.account.AHICMHL53BAQSRRCFTBT6MFUJ2EQ,"Reviewed in the United States on July 31, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,The switch personally sometimes has issues with the game but nothing a quick “close game” won’t fix. I used to the tablet so the controls took me a minute to get used to. But it’s the same minecraft as any other platform. Allows for cross platforming with tablets and Xbox if you sign in,Who doesn’t love minecraft?,Verified Purchase,,121,127,Public,199614.0
Kevin Krause,amzn1.account.AGOTZR2URPBNHR7IFX5JKKAAVSSQ,"Reviewed in the United States on July 12, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Looks like endless world generation which is a huge step up for me over other console versions. Plus the portability of the switch makes this game a great time waster. I love having a game like this while traveling and not needing my laptop everywhere I go.,Large worlds,Verified Purchase,,7,49,Public,4459825.0
J. Crider,amzn1.account.AFEJCZVERPQD2NI4PFMMNYFK36PA,"Reviewed in the United States on April 25, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,Bought as a present for my 10 year old son - he played once and disliked the game.  He gets high anxiety and said it spooked him.  Therefore I returned it and was only refunded 50%!  There was never any indication during the return process that the refund would be less than the total price paid and now there is no way to contact anyone about this.  VERY UPSET!!,BEWARE: Won't get full price back if you return,Verified Purchase,,23,15,Public,6292833.0
andrea,amzn1.account.AER5IN44NV76SJQ5AK7BZPUYC67A,"Reviewed in the United States on December 19, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,My son loves this game. He lost it at school and couldn’t wait to repurchase.,Love this game,Verified Purchase,One person found this helpful,4,26,Public,5429508.0
Kindle Customer,amzn1.account.AE6RNKPUGZKHCPDHGN2LJXDOWNUQ,"Reviewed in the United States on February 11, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"My grandson loves Minecraft, and when he got a Switch Lite for Christmas, he asked for Minecraft for it. I bought it for him, and he loved it. I bought my  granddaughter/his sister, a different game. She was sad because she wanted the Minecraft game, too. Kids really seem to like Minecraft.",Minecraft -Nintendo Switch Makes a Great Gift,Verified Purchase,,8,34,Public,9016252.0
Taylor,amzn1.account.AGRTTWNDQ6NS2Q4P4PVK2KFCN5TQ,"Reviewed in the United States on December 26, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Our little boy loved receiving this at Christmas!,A very loved game!,Verified Purchase,One person found this helpful,2,26,Public,5809492.0
Ken Loo,amzn1.account.AFS6P7ZBRZJELJQHYF3EZKBF5TZA,"Reviewed in the United States on January 22, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,entretiene mucho,excelente juego,Verified Purchase,One person found this helpful,4,46,Public,2936382.0
boymomlmj,amzn1.account.AERLGWIYKQVE6LAN3NIDSPTRHYYA,"Reviewed in the United States on October 19, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Ordered this for my son for his birthday. Of course I had to open it up before giving it to him lol. It was just what I was wanting and can’t wait to see his face light up in the next couple of days.,Bday gift,Verified Purchase,,7,24,Public,4553577.0
Bobbi J. Williamson,amzn1.account.AH6BBTUSDFMV6NNC4VEARUYCKUNQ,"Reviewed in the United States on December 26, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Gift,Gift,Verified Purchase,One person found this helpful,46,180,Public,512361.0
Magic Mike,amzn1.account.AGFSK5DH2IIBQ3ONAQYHR62U726Q,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"I gave this product to my two grandchildren for Xmas.  They are still playing it, so it must be a lot of fun.  They are not tired of it yet.",My grandkids love this game,Verified Purchase,,78,166,Public,590874.0
BJ,amzn1.account.AGSMUBFZXD6VRDGIL4TUARR277JQ,"Reviewed in the United States on January 17, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"Great price, I gave my daughter this reward for getting A’s this half semester.UPS did a great job of hiding my package. Thank you.",Switch Minecraft,Verified Purchase,,25,75,Public,4232266.0
Jo,amzn1.account.AEBRJTTUWVUKFUN3LQZMZM4TA2NA,"Reviewed in the United States on March 30, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,I think this game is really fun. I had originally gotten it because you can play with other people. It just takes time to get used to all the buttons.,Fun,Verified Purchase,,74,48,Public,304346.0
chadg32,amzn1.account.AFD2632FT5VH4OYEBIHDY4KGVYFA,"Reviewed in the United States on February 1, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"Minecraft is a great game, a must have for anyone who likes gaming, 4 players on one screen is a great option for when friends come over also.  I will say for the switch we have bought skin packs and world themes that we somehow lost during updates.  Overall this is the best 30 dollars I have spent in entertainment ever.",Awesome game at a great price!!,Verified Purchase,,0,12,Public,14797935.0
IndianaBunzie,amzn1.account.AH5M253FLX7DMAMZHAUJAGW7EOEQ,"Reviewed in the United States on December 28, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Brand new and exactly as described.,Fast shipping,Verified Purchase,One person found this helpful,5,29,Public,5292511.0
Cassandra Rittenhouse,amzn1.account.AEYEYZWCDUOPWI4HIZ2NSNDERE6Q,"Reviewed in the United States on October 2, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"Somehow playing Minecraft on a new console makes it seem like a completely brand new game or is it just me? I've enjoyed it on the PC and on XBox, and now the Switch. The controls need some getting used to, other than that it is a standard Minecraft experience.",Love a New Platform,Verified Purchase,,6,24,Public,5077758.0
MGP086,amzn1.account.AG5CBRS5CRH5WAS55MX3TDXHJS6A,"Reviewed in the United States on December 14, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Great game,Amazing,Verified Purchase,One person found this helpful,57,44,Public,564670.0
Mamoon,amzn1.account.AGNY7XVUSBLDV4QQSF6LBZBYFVSQ,"Reviewed in the United States on December 3, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Love this game. Doesn't matter what console it will always be good. Playing on switch is nice because you can take it anywhere with you.,It's Minecraft,Verified Purchase,,48,48,Public,293505.0
Nadene D. Tracy,amzn1.account.AFBLMXQF5YJOHTVAWGYB6DODYXLQ,"Reviewed in the United States on April 30, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"10/10 recommend. I’ve played Minecraft on PC, XBox, and PlayStation. But it’s so much better to be able to take it anywhere",Creeper,Verified Purchase,,69,80,Public,306341.0
Amazon Customer,amzn1.account.AEHQ73QUJCNPSTHEBIL6PICY5IWQ,"Reviewed in the United States on July 10, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,1.0 out of 5 stars,Game stopped working. Bought in September 2020 not working in June 2020.,Stopped working,Verified Purchase,One person found this helpful,4,22,Public,6841208.0
patsinc,amzn1.account.AHDYIJ73H5A5PPJQ6PV5L2SZ3ZDA,"Reviewed in the United States on January 22, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Bought for my 9 year old Grandaughter and She lives it. It arrived ahead of the scheduled estimated date which was perfect for gift wrapping in time. Would definitely purchase from this Seller again.,Great Seller,Verified Purchase,,19,32,Public,4579191.0
Patricia Warren,amzn1.account.AHWRNKE3C5GBN4GWMEQMS6CNZANA,"Reviewed in the United States on December 24, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,1,1,Verified Purchase,One person found this helpful,6,31,Public,4197889.0
Matt Burton,amzn1.account.AGAJ6PLIGUABIDG2CXS4LOKAJQYA,"Reviewed in the United States on October 21, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,This game is awesome for people of all ages. I think it is awesome they included cross platform play. It makes it a lot easier. I just don’t like how they handled split screen.,A Must Have For Switch Owners,Verified Purchase,,69,45,Public,1640688.0
J Castle,amzn1.account.AGWG2K2AZWIKI5SVSKCSMIJS7PVA,"Reviewed in the United States on November 1, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,3.0 out of 5 stars,Bought two of these for the kids. They love minecraft and they both have a switch.  Three stars because they can't play multiplayer with out Nintendo online subscription.,Still minecraft,Verified Purchase,,57,92,Public,1043799.0
NoeBallesa,amzn1.account.AGY33LGR3GGHRJSUZ7DIUUBVKVZA,"Reviewed in the United States on September 21, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Bought the game over a year ago and he still like to play it.,Son loves the game,Verified Purchase,One person found this helpful,1,17,Public,8146567.0
Lisacombs,amzn1.account.AEVBD6L4YRWO4JYTVD564ZM4WGIA,"Reviewed in the United States on May 10, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,2.0 out of 5 stars,She loves this game but it has already locked up and her being 7 she got made and threw it away,Did not work for very long,Verified Purchase,One person found this helpful,81,140,Public,503413.0
Olivia Beard,amzn1.account.AGCYILT5N5JWLAXZP3DVNQOAHZZQ,"Reviewed in the United States on July 10, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"This is a game I never got to play as a kid, so I finally got to purchase it along with my Nintendo Switch lite. This is my second favorite game at this point (Dishonored it just so much fun).",Awesome game,Verified Purchase,,0,18,Public,7865378.0
naserone,amzn1.account.AFUJFMMON3DDWFGHVVOQURECSBVA,"Reviewed in the United States on March 22, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,It’s been a amazing game for my kids. Learning circuits with red stone. And basic building skills. Can’t go wrong with Minecraft.,Kids really learn things.,Verified Purchase,,138,195,Public,1942141.0
james,amzn1.account.AFLSSGTP3VOVJ7FHEQ752M2CPYYQ,"Reviewed in the United States on March 25, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"I never got into Minecraft, but my kids love it and really like having this version for the switch.",My kids love it,Verified Purchase,,14,188,Public,1111684.0
Rolen,amzn1.account.AEFAZL74X6G564FVNG3EYWDPBJSQ,"Reviewed in the United States on December 29, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"They thoroughly enjoy this game to i[s max, and with the recent bee update they have been putting more hours in. considering how many play hours she has put into the game I think I have learned back my money ten-fold with the multiple experiences she as made with this game.",The Kiddo loves it,Verified Purchase,,47,49,Public,331339.0
ReSq327,amzn1.account.AENJ3A3R4PVCQHCBFHO2N2YTSPGA,"Reviewed in the United States on December 23, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,New condition no issue with game very pleased,Arrived on time and in great condition,Verified Purchase,One person found this helpful,6,37,Public,2575957.0
drew rimbach,amzn1.account.AGL2ST6OKT55OBE3VSHDZCMYUKQA,"Reviewed in the United States on March 3, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,Very good purchase my son loves it especially on trips and seeing it’s cartridge no internet is needed that’s an added bonus!,Worth it,Verified Purchase,,70,116,Public,538421.0
margaret zyniewicz,amzn1.account.AFNDKWW6NTTTSOIGHEZM6OOWUKZQ,"Reviewed in the United States on February 24, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,My 7 year grandson loves this game. We watches YouTube videos and then sits on his switch building and trying to recreate what he saw.,Great game,Verified Purchase,,17,46,Public,3844456.0
BW,amzn1.account.AHA2PDOLPVXZ7OGDCOPC6GYTZHYA,"Reviewed in the United States on November 18, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,Bought as a Birthday gift for my Grandson. Hopefully he will like it. Will soon know.,Another Game,Verified Purchase,,177,603,Public,241678.0
L. Cochran,amzn1.account.AFFFKDWELF36Y7B5JSXSI4HDD3LA,"Reviewed in the United States on February 21, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,"Great game for the kids, I can’t get into it but that’s ok because the kiddos love it.",Kids love it,Verified Purchase,,4,63,Public,2733881.0
Miguel,amzn1.account.AHIZZ4MTPTUUDJ3EOYCJDTAS653A,"Reviewed in the United States on January 20, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"First time playing minecraft, and I love, I spend hours playing this on the switch.",Relaxing,Verified Purchase,,102,144,Public,130717.0
Dora Chau,amzn1.account.AH3GRTOTKB4PD6XOIN34LIKH6VCQ,"Reviewed in the United States on March 30, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,Came in great shape! It says the shipping will be slow but mine came in within a week!,Great condition! Good shipping!,Verified Purchase,,113,56,Public,264633.0
Christine,amzn1.account.AFIN42J7DFNWKA3HAA34OERFINUQ,"Reviewed in the United States on August 8, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,4.0 out of 5 stars,My son's favorite game! He has 4 other switch games but this one takes up 99% of his time.,Great game! Legos but in virtual reality.,Verified Purchase,,75,65,Public,86623281.0
Brandon Mc,amzn1.account.AHPKY2Q5QEGVFK5URH5FDWFNSANA,"Reviewed in the United States on December 29, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,The kids love the Mario mashup it's really cool!,Looks great!,Verified Purchase,One person found this helpful,10,21,Public,2794113.0
Stevens,amzn1.account.AED3AANOVJYGU4SEP577LDLQ2HOQ,"Reviewed in the United States on March 2, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,I think he played this game but hello neighbor pretty much was his go to game,Minecraft idk what it does,Verified Purchase,,21,72,Public,1392010.0
Jacqueline Schoch,amzn1.account.AFU5DHCX5K7H7M4GLG3JAWMD67LA,"Reviewed in the United States on January 24, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,"Perfect for someone who is into Minecraft, this just adds an additional platform that they can take wherever they go.",Great addition for the Minecraft enthusiast,Verified Purchase,,23,69,Public,1118500.0
R. Zicht,amzn1.account.AELSZ2BI54PQGQS5JXZJT4SU2FMQ,"Reviewed in the United States on December 17, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,Kid wanted real bad and kind of hard to find this late in holiday season.  Thank you to this vendor for coming through!!!,"Arrived when stated, earlier I think",Verified Purchase,,102,64,Public,918712.0
JerseyBoy115,amzn1.account.AFYJ5C4NFY7YBMPCSQWWVI5UFDRQ,"Reviewed in the United States on December 28, 2018",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,1.0 out of 5 stars,bad,pay extra for delivery was one week late should be 2 days delivery received with empty box.,Verified Purchase,2 people found this helpful,16,92,Public,3550301.0
Bor,amzn1.account.AEHTXR5WMKZN4V2CLV6NMWGKFY3A,"Reviewed in the United States on January 13, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,My 7 yr old loves this game and has had almost no issues playing it,good game,Verified Purchase,,268,631,Public,22244.0
ERC,amzn1.account.AGGJ3B6MNTJDHFOJJ3PPBKQ23HZQ,"Reviewed in the United States on January 9, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,4.0 out of 5 stars,My kids (ages3-11) love it but it sometime gets glitchy or the controllers disconnect randomly from it which is frustrating. The Mario world is a fun alternative to regular Minecraft.,Fun but small annoyances.,Verified Purchase,,25,36,Public,2082767.0
Sassy mom,amzn1.account.AEZ5RX3KCHCU55RP5ELBBGHTRVOQ,"Reviewed in the United States on November 19, 2018",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,Arrived on time and packaged as expected. I have a ten y/o whole loves Minecraft mini on the iPad and was thrilled to get his switch and this game. He keeps begging mom to play to but just doesn’t catch my interest.,Happy kid,Verified Purchase,,228,205,Public,79051.0
Violett,amzn1.account.AFCO3QUCBPP7SDO7RBMEYXBYAZYQ,"Reviewed in the United States on November 5, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,It’s literally just a video game inside the case. I would hope there wouldn’t be any issue. Arrived brand new in the wrapping so this is not a used product.,How could they mess this up?,Verified Purchase,,35,44,Public,1019142.0
KSR,amzn1.account.AGIPT24DCUCJDAD6LCIOSLH4DU5A,"Reviewed in the United States on December 29, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,1.0 out of 5 stars,"Lo compré para navidad, y resultó que cuando mi hija abrió la caja no venía el juego, mi hija De 6 años pasó mal rato pues era el regalo de Santa y en las fierros salió con la cara triste",Llego vació,Verified Purchase,,13,35,Public,3640895.0
Amazon Customer,amzn1.account.AH3I4I3QBHOG2Z3CODYPOXUJH6KQ,"Reviewed in the United States on April 13, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,4.0 out of 5 stars,Bought this game for my nephew's birthday. He really likes it a lot.,Bought for nephew.,Verified Purchase,,5,76,Public,1997834.0
MrsZ,amzn1.account.AETQXX7LSAC5BOM6OTCO23OFJA5A,"Reviewed in the United States on March 5, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,The game showed up as expected in perfect condition. My son really likes this because it has the Mario skins so you can play as any Mario character. You can even play in Mario’s world. Very neat!,Great game,Verified Purchase,,130,21,Public,248040.0
